    6.28000E+02    9.77200E-01    3.76363E-01
    6.28100E+02    9.68733E-01    3.79564E-01
    6.28200E+02    9.63640E-01    3.81502E-01
    6.28300E+02    9.58954E-01    3.83294E-01
    6.28400E+02    9.46638E-01    3.88044E-01
    6.28500E+02    9.39312E-01    3.90897E-01
    6.28600E+02    9.32841E-01    3.93434E-01
    6.28700E+02    9.26788E-01    3.95823E-01
    6.28800E+02    9.21078E-01    3.98090E-01
    6.28900E+02    9.16078E-01    4.00085E-01
    6.29000E+02    9.10285E-01    4.02409E-01
    6.29100E+02    9.04994E-01    4.04544E-01
    6.29200E+02    9.00005E-01    4.06568E-01
    6.29300E+02    8.95295E-01    4.08487E-01
    6.29400E+02    8.90918E-01    4.10279E-01
    6.29500E+02    8.86248E-01    4.12200E-01
    6.29600E+02    8.82017E-01    4.13947E-01
    6.29700E+02    8.78333E-01    4.15475E-01
    6.29800E+02    8.73615E-01    4.17440E-01
    6.29900E+02    8.69646E-01    4.19100E-01
    6.30000E+02    8.66438E-01    4.20446E-01
    6.30100E+02    8.63429E-01    4.21714E-01
    6.30200E+02    8.58384E-01    4.23846E-01
    6.30300E+02    8.54774E-01    4.25379E-01
    6.30400E+02    8.51450E-01    4.26796E-01
    6.30500E+02    8.47940E-01    4.28297E-01
    6.30600E+02    8.44815E-01    4.29637E-01
    6.30700E+02    8.41640E-01    4.31003E-01
    6.30800E+02    8.38456E-01    4.32377E-01
    6.30900E+02    8.35475E-01    4.33668E-01
    6.31000E+02    8.32687E-01    4.34879E-01
    6.31100E+02    8.30124E-01    4.35995E-01
    6.31200E+02    8.27751E-01    4.37031E-01
    6.31300E+02    8.25027E-01    4.38223E-01
    6.31400E+02    8.22851E-01    4.39178E-01
    6.31500E+02    8.20979E-01    4.40001E-01
    6.31600E+02    8.19555E-01    4.40628E-01
    6.31700E+02    8.19047E-01    4.40852E-01
    6.31800E+02    8.20290E-01    4.40304E-01
    6.31900E+02    8.24593E-01    4.38413E-01
    6.32000E+02    8.35728E-01    4.33559E-01
    6.32100E+02    8.86830E-01    4.11960E-01
    6.32200E+02    1.02342E+00    3.59365E-01
    6.32300E+02    8.46937E-01    4.28726E-01
    6.32400E+02    8.17584E-01    4.41497E-01
    6.32500E+02    8.06078E-01    4.46606E-01
    6.32600E+02    7.99707E-01    4.49461E-01
    6.32700E+02    7.95390E-01    4.51405E-01
    6.32800E+02    7.92277E-01    4.52813E-01
    6.32900E+02    7.89946E-01    4.53869E-01
    6.33000E+02    7.88082E-01    4.54716E-01
    6.33100E+02    7.87125E-01    4.55152E-01
    6.33200E+02    7.89112E-01    4.54248E-01
    6.33300E+02    8.01968E-01    4.48445E-01
    6.33400E+02    8.03141E-01    4.47920E-01
    6.33500E+02    7.83703E-01    4.56711E-01
    6.33600E+02    7.80469E-01    4.58191E-01
    6.33700E+02    7.76235E-01    4.60135E-01
    6.33800E+02    7.75190E-01    4.60616E-01
    6.33900E+02    7.74901E-01    4.60749E-01
    6.34000E+02    7.75903E-01    4.60288E-01
    6.34100E+02    7.78881E-01    4.58919E-01
    6.34200E+02    7.87644E-01    4.54915E-01
    6.34300E+02    8.14192E-01    4.42997E-01
    6.34400E+02    9.17099E-01    3.99677E-01
    6.34500E+02    1.00242E+00    3.66991E-01
    6.34600E+02    8.21275E-01    4.39871E-01
    6.34700E+02    7.83342E-01    4.56877E-01
    6.34800E+02    7.68433E-01    4.63739E-01
    6.34900E+02    7.60542E-01    4.67413E-01
    6.35000E+02    7.55442E-01    4.69803E-01
    6.35100E+02    7.51751E-01    4.71540E-01
    6.35200E+02    7.48860E-01    4.72905E-01
    6.35300E+02    7.47137E-01    4.73721E-01
    6.35400E+02    7.44192E-01    4.75118E-01
    6.35500E+02    7.42113E-01    4.76107E-01
    6.35600E+02    7.40251E-01    4.76994E-01
    6.35700E+02    7.38482E-01    4.77839E-01
    6.35800E+02    7.36841E-01    4.78624E-01
    6.35900E+02    7.35230E-01    4.79395E-01
    6.36000E+02    7.33797E-01    4.80082E-01
    6.36100E+02    7.32995E-01    4.80468E-01
    6.36200E+02    7.31044E-01    4.81406E-01
    6.36300E+02    7.29493E-01    4.82153E-01
    6.36400E+02    7.28305E-01    4.82727E-01
    6.36500E+02    7.26822E-01    4.83443E-01
    6.36600E+02    7.25648E-01    4.84011E-01
    6.36700E+02    7.24641E-01    4.84498E-01
    6.36800E+02    7.23085E-01    4.85253E-01
    6.36900E+02    7.21895E-01    4.85831E-01
    6.37000E+02    7.20854E-01    4.86337E-01
    6.37100E+02    7.19634E-01    4.86930E-01
    6.37200E+02    7.18541E-01    4.87463E-01
    6.37300E+02    7.17540E-01    4.87951E-01
    6.37400E+02    7.16588E-01    4.88416E-01
    6.37500E+02    7.15734E-01    4.88833E-01
    6.37600E+02    7.15005E-01    4.89190E-01
    6.37700E+02    7.14089E-01    4.89638E-01
    6.37800E+02    7.13490E-01    4.89931E-01
    6.37900E+02    7.13025E-01    4.90159E-01
    6.38000E+02    7.12603E-01    4.90366E-01
    6.38100E+02    7.12500E-01    4.90417E-01
    6.38200E+02    7.12891E-01    4.90225E-01
    6.38300E+02    7.14121E-01    4.89623E-01
    6.38400E+02    7.16652E-01    4.88385E-01
    6.38500E+02    7.23444E-01    4.85079E-01
    6.38600E+02    7.29956E-01    4.81930E-01
    6.38700E+02    7.45954E-01    4.74282E-01
    6.38800E+02    8.04530E-01    4.47298E-01
    6.38900E+02    1.36346E+00    2.55775E-01
    6.39000E+02    8.10144E-01    4.44794E-01
    6.39100E+02    7.43969E-01    4.75224E-01
    6.39200E+02    7.23127E-01    4.85232E-01
    6.39300E+02    7.15479E-01    4.88958E-01
    6.39400E+02    7.09803E-01    4.91741E-01
    6.39500E+02    7.05647E-01    4.93789E-01
    6.39600E+02    7.03594E-01    4.94804E-01
    6.39700E+02    7.01475E-01    4.95853E-01
    6.39800E+02    7.01723E-01    4.95731E-01
    6.39900E+02    7.05115E-01    4.94052E-01
    6.40000E+02    7.21073E-01    4.86230E-01
    6.40100E+02    8.45660E-01    4.29274E-01
    6.40200E+02    7.17301E-01    4.88068E-01
    6.40300E+02    7.23068E-01    4.85261E-01
    6.40400E+02    6.98865E-01    4.97149E-01
    6.40500E+02    6.92869E-01    5.00139E-01
    6.40600E+02    6.91167E-01    5.00991E-01
    6.40700E+02    6.88253E-01    5.02453E-01
    6.40800E+02    6.87031E-01    5.03068E-01
    6.40900E+02    6.86034E-01    5.03569E-01
    6.41000E+02    6.85313E-01    5.03932E-01
    6.41100E+02    6.84874E-01    5.04154E-01
    6.41200E+02    6.85019E-01    5.04081E-01
    6.41300E+02    6.85612E-01    5.03782E-01
    6.41400E+02    6.88550E-01    5.02304E-01
    6.41500E+02    7.05344E-01    4.93938E-01
    6.41600E+02    6.96206E-01    4.98473E-01
    6.41700E+02    6.88562E-01    5.02298E-01
    6.41800E+02    6.87672E-01    5.02745E-01
    6.41900E+02    6.90254E-01    5.01449E-01
    6.42000E+02    6.94914E-01    4.99117E-01
    6.42100E+02    7.07322E-01    4.92962E-01
    6.42200E+02    7.41115E-01    4.76582E-01
    6.42300E+02    8.92137E-01    4.09779E-01
    6.42400E+02    8.88754E-01    4.11168E-01
    6.42500E+02    7.38039E-01    4.78050E-01
    6.42600E+02    7.03776E-01    4.94714E-01
    6.42700E+02    6.90019E-01    5.01566E-01
    6.42800E+02    6.82937E-01    5.05131E-01
    6.42900E+02    6.78832E-01    5.07209E-01
    6.43000E+02    6.76233E-01    5.08529E-01
    6.43100E+02    6.74559E-01    5.09381E-01
    6.43200E+02    6.73638E-01    5.09851E-01
    6.43300E+02    6.73958E-01    5.09687E-01
    6.43400E+02    6.72329E-01    5.10518E-01
    6.43500E+02    6.71880E-01    5.10747E-01
    6.43600E+02    6.69711E-01    5.11856E-01
    6.43700E+02    6.68140E-01    5.12661E-01
    6.43800E+02    6.67441E-01    5.13020E-01
    6.43900E+02    6.67132E-01    5.13178E-01
    6.44000E+02    6.67307E-01    5.13088E-01
    6.44100E+02    6.67682E-01    5.12896E-01
    6.44200E+02    6.68394E-01    5.12531E-01
    6.44300E+02    6.70399E-01    5.11504E-01
    6.44400E+02    6.74689E-01    5.09315E-01
    6.44500E+02    6.82845E-01    5.05178E-01
    6.44600E+02    7.00708E-01    4.96234E-01
    6.44700E+02    7.54667E-01    4.70167E-01
    6.44800E+02    1.21835E+00    2.95718E-01
    6.44900E+02    7.64274E-01    4.65672E-01
    6.45000E+02    7.00519E-01    4.96328E-01
    6.45100E+02    6.81289E-01    5.05964E-01
    6.45200E+02    6.72524E-01    5.10419E-01
    6.45300E+02    6.69840E-01    5.11791E-01
    6.45400E+02    6.72186E-01    5.10591E-01
    6.45500E+02    6.69453E-01    5.11989E-01
    6.45600E+02    6.86362E-01    5.03404E-01
    6.45700E+02    7.14526E-01    4.89424E-01
    6.45800E+02    6.69018E-01    5.12211E-01
    6.45900E+02    6.64195E-01    5.14688E-01
    6.46000E+02    6.63093E-01    5.15255E-01
    6.46100E+02    6.57088E-01    5.18359E-01
    6.46200E+02    6.55668E-01    5.19095E-01
    6.46300E+02    6.58424E-01    5.17666E-01
    6.46400E+02    6.55448E-01    5.19209E-01
    6.46500E+02    6.56014E-01    5.18916E-01
    6.46600E+02    6.52714E-01    5.20631E-01
    6.46700E+02    6.51943E-01    5.21032E-01
    6.46800E+02    6.51406E-01    5.21312E-01
    6.46900E+02    6.51810E-01    5.21101E-01
    6.47000E+02    6.52197E-01    5.20900E-01
    6.47100E+02    6.53630E-01    5.20154E-01
    6.47200E+02    6.55670E-01    5.19094E-01
